ER53001,ER53002,ER53017,ER53019,ER53023,ER53935,ER54309,ER58223,ER58224
4,2056,37,42,1,25000,14000,13,14
4,3195,34,46,1,28000,40000,12,17
4,8736,30,0,4,42500,0,11,0
4,7115,26,28,1,28000,0,10,12
4,7104,24,0,2,8000,0,14,0
4,8738,51,37,1,2000,0,8,12
4,667,56,54,1,0,15998,13,9
4,3888,38,0,4,12180,0,12,0
4,1089,33,0,4,0,0,14,0
4,8585,43,37,1,0,44000,14,14
4,824,45,51,1,32000,18000,12,14
4,6260,47,33,1,35000,35000,12,16
4,295,38,35,1,20800,0,11,12
4,2715,29,26,1,35000,5400,15,11
4,1417,38,39,4,0,13000,10,14
4,8242,64,60,1,69000,9692,16,13
4,2407,72,64,1,0,0,99,16
4,9044,43,0,4,40000,0,12,0
4,9048,47,0,4,33000,0,6,0
4,1687,51,50,1,9999999,0,10,99
4,4650,38,41,1,43000,9999998,14,16
4,2677,25,0,5,4000,0,12,0
4,1107,41,0,4,0,0,12,0
4,2381,66,0,4,0,0,12,0
4,1127,55,54,1,0,0,12,12
4,305,60,0,3,0,0,99,0
4,424,51,0,3,0,0,12,0
4,965,49,0,4,28000,0,11,0
4,7055,55,54,1,110000,68000,16,17
4,2943,49,0,4,60000,0,17,0
4,6131,59,60,1,130000,2000,16,17
4,5722,32,28,1,122000,9000,17,17
4,5683,64,62,1,34000,36000,15,12
4,5979,28,0,2,49000,0,14,0
4,4221,65,64,1,170000,40000,17,15
4,5472,34,33,1,85000,65000,16,16
4,2230,47,31,1,0,80000,99,16
4,8430,27,31,1,9999999,100000,0,17
4,2384,67,74,1,5000,500,14,14
4,3826,90,0,3,0,0,8,0
4,1405,67,57,1,2000,39000,16,12
4,8508,35,32,2,9999998,45000,13,12
4,8273,30,26,1,195000,15000,17,16
4,4173,26,0,2,33500,0,17,0
4,3650,57,55,1,0,2400,16,14
4,138,52,54,1,420,44000,13,12
4,509,42,40,1,21000,6250,12,13
4,6530,53,50,1,40000,0,11,12
4,8159,47,0,2,47500,0,16,0
4,6091,28,27,1,80000,24000,16,17
4,6655,24,0,2,34000,0,12,0
4,7907,57,57,1,37000,80000,14,14
4,1251,27,26,1,17000,20000,12,14
4,558,62,0,4,53102,0,14,0
4,84,88,0,3,0,0,12,0
4,2989,61,0,5,13000,0,12,0
4,2737,60,59,1,14000,0,12,12
4,3145,39,26,2,45000,17000,12,14
4,3954,38,0,1,22000,0,16,0
4,3414,37,0,4,25000,0,16,0
4,5751,33,31,1,26000,19000,14,12
4,1828,78,0,3,0,0,17,0
4,9094,43,37,1,196000,52000,17,17
4,5763,64,62,1,88000,2125,17,17
4,6422,29,0,2,35000,0,17,0
4,2683,35,33,1,68000,45000,17,17
4,6431,68,66,1,24000,0,12,12
4,139,60,54,1,70000,0,14,11
4,539,66,65,1,17000,35000,16,13
4,7510,45,44,1,9999999,9999999,12,16
4,2260,66,0,3,0,0,12,0
4,1276,41,38,1,78000,34000,14,14
4,4458,38,38,1,96000,24000,12,16
4,416,62,0,1,0,0,11,0
4,364,56,0,4,0,0,14,0
4,1996,54,0,5,45000,0,11,0
4,436,52,0,3,0,0,10,0
4,533,49,37,1,0,0,13,11
4,2908,34,0,2,15000,0,14,0
4,8422,32,0,2,22905,0,13,0
4,445,32,0,2,0,0,9,0
4,1584,29,0,2,0,0,15,0
4,891,29,0,2,9000,0,11,0
4,942,39,0,2,8500,0,11,0
4,2469,22,0,2,1600,0,10,0
4,600,21,22,2,13709,9999998,12,99
4,1643,39,0,5,9000,0,11,0
4,8756,33,0,2,2000,0,11,0
4,3237,35,0,5,20000,0,11,0
4,575,34,0,2,0,0,11,0
4,5355,21,0,2,7000,0,12,0
4,5042,44,41,1,35000,4500,14,14
4,3686,30,0,1,18000,0,12,0
4,3365,28,0,2,0,0,9,0
4,3807,25,0,2,0,0,11,0
4,8759,35,0,2,300,0,13,0
4,5903,66,57,1,0,49000,14,14
4,1895,47,42,4,31000,9999998,10,11
4,3019,52,0,2,0,0,99,0
4,501,78,0,3,0,0,12,0
4,1199,58,0,4,15280,0,14,0
4,2111,55,51,1,83000,9999998,10,12
4,993,38,0,2,16250,0,12,0
4,1012,39,0,4,9000,0,8,0
4,3943,49,56,1,70000,80000,12,12
4,2606,25,23,2,20000,12000,10,12
4,5590,22,0,2,23000,0,12,0
4,6550,33,0,4,24820,0,99,0
4,6647,33,32,1,36000,15000,11,12
4,2422,42,34,5,7000,16000,11,13
4,52,70,68,1,0,0,12,12
4,2523,44,0,4,78000,0,16,0
4,3230,41,0,4,27000,0,12,0
4,2310,74,69,1,0,0,14,17
4,3087,78,0,3,15300,0,12,0
4,7680,48,0,4,34000,0,11,0
4,6977,29,27,1,45000,0,10,12
4,7228,28,0,2,90000,0,14,0
4,5294,23,0,2,6700,0,12,0
4,2819,57,53,1,14400,52000,14,12
4,4856,44,45,1,28000,19000,14,13
4,6166,23,0,2,0,0,12,0
4,5847,37,36,1,37000,40000,13,17
4,3597,33,0,4,42000,0,14,0
4,7381,32,32,1,14000,63279,16,16
4,3058,55,0,3,0,0,17,0
4,3156,63,54,1,46000,56000,17,11
4,8720,26,26,1,30000,22000,13,12
4,4245,25,24,1,47000,47000,12,16
4,1154,63,0,4,0,0,13,0
4,1411,35,0,4,30000,0,11,0
4,5477,30,0,2,0,0,15,0
4,6180,41,35,1,25000,45000,13,12
4,1508,66,67,1,0,0,14,12
4,8861,47,0,5,167000,0,14,0
4,1784,43,38,1,50000,33000,12,16
4,3015,41,40,1,68000,35000,14,14
4,7547,45,0,5,0,0,12,0
4,3752,57,0,4,10000,0,12,0
4,4131,38,35,1,54000,47000,14,17
4,5672,36,34,2,40000,24000,12,16
4,8130,32,0,5,14820,0,12,0
4,8583,20,0,2,4500,0,12,0
4,3717,36,0,4,0,0,12,0
4,3743,60,55,1,60000,0,10,14
4,8573,44,0,5,12000,0,12,0
4,4169,37,32,1,80000,0,16,14
4,4413,68,71,1,0,0,12,8
4,1220,72,0,4,0,0,13,0
4,1774,49,56,1,35000,28000,12,9
4,2595,46,0,2,38000,0,16,0
4,4801,28,21,1,33000,34000,12,10
4,2582,74,73,1,0,0,12,12
4,2187,78,0,3,0,0,12,0
4,4558,55,50,1,48000,52000,16,14
4,6233,47,46,1,38000,65000,12,16
4,8465,34,0,4,35000,0,12,0
4,8060,29,0,2,35000,0,13,0
4,8320,27,0,1,80000,0,17,0
4,4578,53,52,1,47000,48000,12,12
4,6068,55,57,1,70000,50000,15,12
4,4672,50,45,1,45000,48000,12,14
4,4277,33,33,2,22000,15000,12,12
4,5670,25,24,2,26000,26000,16,16
4,37,93,0,4,0,0,14,0
4,7631,34,0,5,68000,0,17,0
4,914,66,61,1,0,34802,12,14
4,7,58,57,1,25000,5000,11,17
4,2358,89,0,3,0,0,13,0
4,4174,69,56,1,0,12300,17,16
4,5003,69,54,1,0,0,17,17
4,7102,64,0,4,0,0,14,0
4,3687,39,0,4,33000,0,14,0
4,5583,35,34,1,54000,56000,16,16
4,7062,25,0,2,28000,0,17,0
4,716,66,67,1,0,0,14,14
4,8019,45,42,1,130000,0,17,17
4,5356,43,39,1,115000,145000,16,16
4,4854,71,0,3,0,0,12,0
4,7336,54,0,2,30000,0,12,0
4,6782,52,0,2,48000,0,13,0
4,6654,50,0,5,43000,0,12,0
4,3079,46,0,2,60000,0,14,0
4,5866,42,0,2,0,0,11,0
4,5806,31,0,2,19500,0,17,0
4,8285,29,0,2,39000,0,14,0
4,7112,26,0,2,25455,0,12,0
4,6876,23,0,2,0,0,13,0
4,6585,28,0,2,16000,0,12,0
4,3181,35,33,1,35000,43000,14,14
4,5507,31,35,1,29000,37000,11,14
4,3569,70,71,1,0,0,14,12
4,1547,44,42,1,80000,63000,12,14
4,8370,48,47,1,100000,0,12,16
4,8534,45,43,1,150000,50000,14,12
4,7412,90,0,3,0,0,16,0
4,7003,61,0,2,15000,0,17,0
4,5948,85,0,3,0,0,12,0
4,4877,69,69,1,65000,11960,16,13
4,4215,37,36,1,70000,68000,14,17
4,170,84,83,1,0,0,12,12
4,3307,61,61,1,0,41267,14,13
4,2684,60,59,1,49350,21000,12,12
4,564,51,50,1,79000,38500,12,15
4,7278,32,0,2,35100,0,13,0
4,2706,28,0,5,225,0,12,0
4,7283,36,36,1,80000,20000,14,13
4,7016,25,0,5,15000,0,11,0
4,466,63,60,1,58000,45000,17,17
4,1941,54,51,1,65000,3500,17,16
4,7216,36,0,2,53000,0,17,0
4,2409,32,32,1,54000,51000,17,17
4,2671,62,58,1,85000,36000,16,16
4,2213,28,0,2,62000,0,16,0
4,2292,31,29,1,47626,3400,15,16
4,1247,38,30,1,63150,4450,17,17
4,1521,26,26,1,41000,0,17,16
4,2809,21,20,1,23000,20000,12,12
4,8008,65,0,4,54000,0,15,0
4,2632,65,0,4,53000,0,14,0
4,1794,44,44,1,106000,103000,16,16
4,2123,42,41,1,180000,10000,14,16
4,3819,84,0,1,25000,0,17,0
4,5766,43,0,4,34600,0,16,0
4,4614,52,54,1,43000,2465,12,12
4,3035,55,0,4,12000,0,15,0
4,2217,47,0,4,52000,0,16,0
4,959,61,60,1,0,46000,11,17
4,3130,39,39,1,116700,53000,16,15
4,8907,46,0,2,120000,0,16,0
4,5899,55,48,1,36000,33000,16,12
4,6354,38,0,2,21000,0,14,0
4,1049,66,60,1,9999998,9999998,12,12
4,1900,38,36,1,9999999,9999999,12,16
4,7431,71,68,1,66512,0,16,12
4,8227,44,42,1,22000,80000,15,17
4,6656,36,39,1,58000,5000,16,14
4,8092,90,0,3,0,0,17,0
4,5538,62,0,4,100000,0,17,0
4,4147,58,0,4,60455,0,16,0
4,8310,55,0,4,90000,0,17,0
4,7168,38,37,1,235000,0,17,16
4,3973,73,60,1,9999998,168000,16,16
4,3736,46,41,1,10000,140847,17,16
4,2031,84,82,1,0,0,14,12
4,1980,63,0,2,23000,0,17,0
4,591,60,0,2,0,0,12,0
4,437,64,53,1,0,60,13,13
4,642,48,65,4,21000,0,99,8
4,487,85,0,4,1887,0,13,0
4,578,57,53,1,27000,23000,11,17
4,989,52,48,1,0,0,12,12
4,1649,26,0,2,2000,0,16,0
4,5924,21,0,2,23000,0,13,0
4,2101,32,28,4,56000,46000,12,15
4,67,32,0,4,18000,0,16,0
4,2272,85,75,1,0,0,17,12
4,2886,46,47,1,76000,150,16,12
4,2859,39,32,1,40000,1000,17,14
4,6792,56,39,4,51844,45165,12,12
4,6808,39,35,1,70000,34000,16,12
4,3785,85,83,1,0,0,12,12
4,731,37,39,1,52000,40000,12,14
4,7325,36,0,2,25246,0,13,0
4,3269,64,63,1,0,11000,17,17
4,2112,59,59,1,78000,9800,14,13
4,2136,35,35,1,60000,7800,12,16
4,3859,28,33,1,30500,28600,12,16
4,2440,86,84,1,0,0,12,12
4,2343,61,0,4,63763,0,14,0
4,5053,58,51,1,72000,55000,13,17
4,8416,36,43,1,63000,75000,14,12
4,1563,33,38,2,80000,50000,13,12
4,9040,30,32,1,80000,65000,11,15
4,729,21,0,2,12000,0,12,0
4,5746,38,34,1,25000,50000,12,17
4,3833,62,0,4,9180,0,17,0
4,9084,30,29,2,35000,12000,17,16
4,5312,26,0,2,41000,0,16,0
4,6617,79,74,1,0,24000,11,12
4,3042,54,0,4,0,0,11,0
4,3890,48,0,2,0,0,12,0
4,8532,41,41,1,43000,8000,9,9
4,6796,61,58,1,0,0,15,14
4,8852,40,0,2,0,0,10,0
4,2768,83,80,1,0,0,17,16
4,8672,50,46,1,72000,90000,17,17
4,3218,49,0,5,98000,0,16,0
4,1978,40,0,5,12500,0,14,0
4,4239,84,84,4,0,0,17,17
4,6841,55,52,1,14000,167000,17,16
4,4398,36,0,2,18000,0,12,0
4,7304,20,0,2,11000,0,14,0
4,481,77,86,1,0,0,17,17
4,6728,49,57,1,0,44000,17,12
4,4744,58,58,1,10000,13000,12,12
4,1182,57,56,1,67000,44800,12,12
4,3590,32,31,1,50000,48000,12,14
4,7383,29,0,2,53000,0,12,0
4,5256,26,28,1,48000,30000,12,15
4,8551,61,65,4,0,9999998,12,12
4,1083,60,57,1,185000,52000,16,13
4,4725,58,58,1,31283,73605,12,12
4,5452,37,0,4,30000,0,16,0
4,7157,33,0,2,0,0,12,0
4,1526,32,29,1,65359,22000,17,13
4,5462,31,0,4,12000,0,15,0
4,288,55,51,1,46000,45000,12,14
4,4238,30,0,2,46000,0,14,0
4,5378,24,0,2,60000,0,14,0
4,2822,28,0,2,7000,0,17,0
4,2857,33,31,1,92000,24000,16,16
4,5559,31,28,2,40000,50000,15,14
4,1237,71,69,1,0,160,12,12
4,3039,46,42,1,3000,39120,12,16
4,3392,30,31,1,35000,30000,14,17
4,393,40,38,1,44000,79000,14,16
4,6268,42,37,1,9999998,29000,12,13
4,4098,71,63,1,11129,6480,16,17
4,789,52,50,1,29600,24600,12,13
4,1764,31,33,1,10000,28000,12,13
4,2743,28,31,1,43000,20000,14,12
4,1564,74,0,3,0,0,12,0
4,8391,51,49,1,18000,18000,12,12
4,4252,46,0,2,30917,0,16,0
4,6377,26,0,2,9500,0,15,0
4,8707,24,0,2,35000,0,15,0
4,5885,59,55,1,0,55000,12,12
4,6667,49,0,4,42000,0,14,0
4,6010,28,27,2,0,9999998,12,16
4,6373,33,25,1,50000,0,14,13
4,4954,65,63,1,130000,0,16,16
4,4024,63,63,1,12000,0,17,14
4,7060,29,0,2,85000,0,16,0
4,3770,67,62,1,0,42000,13,16
4,5278,53,0,4,19061,0,11,0
4,5479,32,0,4,17160,0,15,0
4,6502,35,34,1,45000,24000,12,14
4,8847,49,35,1,38000,0,13,12
4,7553,70,66,1,0,0,9,12
4,7308,41,0,4,26000,0,16,0
4,9,77,0,3,0,0,16,0
4,4384,85,77,1,0,0,4,9
4,4197,26,0,4,2000,0,12,0
4,3867,49,45,1,54000,0,14,11
4,7118,50,49,1,69000,73000,17,17
4,156,78,64,1,0,0,16,10
4,5859,63,0,4,36000,0,13,0
4,5517,39,38,1,78776,53768,12,15
4,8181,61,0,3,56000,0,16,0
4,6710,58,51,1,27040,0,10,12
4,8116,28,0,2,0,0,8,0
4,7217,35,38,1,90000,41000,12,17
4,1014,76,0,4,0,0,17,0
4,5335,46,0,5,0,0,12,0
4,1557,39,37,1,45000,45000,14,17
4,2192,61,61,1,40000,1500,12,12
4,6190,38,0,4,40500,0,16,0
4,3338,51,43,1,9999999,9999999,11,17
4,8385,34,36,2,23000,49000,12,13
4,109,60,0,4,19000,0,12,0
4,185,60,55,1,0,18000,12,13
4,80,54,0,3,0,0,12,0
4,144,53,52,2,300,0,12,10
4,127,52,51,2,0,20800,12,12
4,1124,51,40,1,52000,0,12,12
4,524,36,0,2,28000,0,12,0
4,300,33,34,1,31000,9999998,13,15
4,1757,31,0,2,23000,0,12,0
4,6611,26,24,1,24000,13000,13,12
4,1144,26,26,1,0,30000,12,17
4,422,27,0,2,6000,0,12,0
4,7499,40,38,1,45000,65000,12,16
4,207,29,28,1,21000,13500,12,10
4,540,49,48,1,20000,24000,99,12
4,8616,30,31,2,9999999,110000,15,16
4,2313,27,0,4,45000,0,12,0
4,1035,63,53,2,9999999,0,16,13
4,3828,39,41,1,125000,75000,16,16
4,5917,37,39,1,50000,135000,16,16
4,4840,75,60,1,0,0,16,14
4,2975,78,0,3,0,0,12,0
4,5692,57,0,3,48000,0,16,0
4,2776,51,0,4,74000,0,17,0
4,5466,30,31,1,267000,3600,17,17
4,4196,29,0,5,280,0,16,0
4,3077,56,54,1,70000,0,15,12
4,5754,30,27,1,41000,14000,12,12
4,309,59,67,1,0,0,13,14
4,5068,51,0,4,76000,0,12,0
4,5532,38,37,1,9000,26240,12,11
4,6914,37,0,4,35000,0,16,0
4,2057,36,0,4,40975,0,17,0
4,3886,32,28,1,70000,0,15,13
4,1419,32,0,4,0,0,14,0
4,7440,31,0,2,18000,0,12,0
4,1864,27,27,1,45000,27000,13,14
4,1723,23,22,2,15800,21000,13,16
4,6449,23,23,1,14000,7000,16,16
4,4160,18,0,2,4600,0,11,0
4,6809,59,57,1,92000,0,14,12
4,674,31,33,1,22753,0,12,14
4,5282,60,51,1,0,13400,14,16
4,5480,39,29,1,38000,180,15,14
4,2741,31,32,4,20000,24200,11,13
4,7576,30,29,2,0,15000,12,12
4,4831,32,27,2,9500,14000,13,13
4,3989,40,44,4,32000,9000,12,12
4,2229,64,64,1,20000,42000,16,16
4,1578,59,0,3,3000,0,15,0
4,1441,36,0,2,5000,0,14,0
4,4403,50,48,1,50000,0,14,12
4,2322,38,35,1,85000,0,16,16
4,1877,30,33,1,60000,107000,17,17
4,2362,29,30,1,23000,68000,17,17
4,1986,64,61,1,23100,38000,14,12
4,1626,55,63,1,31605,0,11,10
4,5659,69,67,1,0,24000,11,13
4,268,41,39,1,37000,17600,14,15
4,1844,65,64,1,9999999,0,12,12
4,4702,43,44,1,125000,36000,16,13
4,42,90,0,3,0,0,12,0
4,50,92,0,3,0,0,13,0
4,3772,78,79,1,0,0,16,16
4,2070,65,0,3,18000,0,9,0
4,3198,21,0,2,12000,0,13,0
4,5719,20,0,2,0,0,11,0
4,1746,52,0,1,25000,0,12,0
4,6989,34,37,1,40000,30000,12,13
4,7219,22,0,2,5700,0,13,0
4,1942,26,33,1,16000,21000,12,9
4,5044,78,0,4,5500,0,17,0
4,5158,54,0,2,72700,0,17,0
4,7178,50,0,4,80000,0,17,0
4,5647,49,53,1,110000,18000,17,16
4,2357,67,0,4,0,0,12,0
4,2028,47,0,4,47000,0,14,0
4,5529,43,0,4,42000,0,14,0
4,453,47,44,1,58000,40000,14,16
4,3213,53,52,1,140000,50000,17,15
4,3505,30,29,1,25000,24000,14,16
4,5576,25,0,2,20000,0,16,0
4,4162,64,56,1,55392,6000,17,15
4,3534,82,77,1,10632,10000,14,12
4,3594,33,29,1,19800,0,17,17
4,4721,21,21,2,0,1889,16,13
4,1611,88,0,3,0,0,12,0
4,1855,45,56,4,0,9999998,13,12
4,8168,43,0,4,185000,0,17,0
4,72,70,69,1,0,0,16,15
4,6262,39,39,1,100000,0,17,16
4,430,56,0,2,0,0,0,0
4,1908,40,0,2,68000,0,17,0
4,357,36,0,2,0,0,12,0
4,1853,34,0,2,47000,0,17,0
4,219,29,28,1,0,0,9,13
4,1174,33,0,2,87000,0,16,0
4,239,61,54,1,0,58000,14,17
4,2634,63,62,1,0,23000,12,12
4,2039,62,0,2,2000,0,10,0
4,2094,60,0,4,40000,0,15,0
4,2105,34,32,2,0,26000,12,15
4,2157,80,80,1,0,0,10,13
4,3293,27,26,1,12000,28000,9,12
4,3049,59,46,4,0,28000,12,10
4,3506,40,40,1,80000,38000,16,16
4,4652,43,0,2,92000,0,12,0
4,6066,64,61,1,0,30000,17,12
4,2621,54,57,1,187000,21548,17,12
4,4804,25,0,2,55000,0,17,0
4,1264,67,0,5,0,0,17,0
4,1751,68,60,1,0,0,10,12
4,2127,64,0,4,21207,0,15,0
4,5381,43,0,5,13788,0,14,0
4,5960,30,29,1,40000,30000,13,12
4,6147,22,22,1,42000,0,13,13
4,881,79,71,1,0,0,14,12
4,8335,49,54,1,0,0,12,12
4,2531,47,41,1,0,0,16,16
4,1913,44,39,1,4400,7200,9,12
4,7346,29,0,4,24000,0,14,0
4,2060,55,51,1,32000,19700,13,13
4,3329,53,52,1,70000,32000,12,14
4,4483,28,25,1,40000,45000,14,13
4,7922,87,0,3,0,0,17,0
4,3750,63,0,4,0,0,17,0
4,3097,29,27,1,76000,2000,16,16
4,5649,32,29,1,14000,8000,15,14
4,2269,72,70,4,0,7000,16,16
4,6249,73,0,4,0,0,14,0
4,2944,42,43,1,9999999,9999999,17,17
4,2324,48,43,1,55000,85000,16,17
4,5772,67,63,1,0,0,14,13
4,5052,36,31,1,68000,56000,17,16
4,8474,35,35,1,85000,91000,17,16
4,5426,74,69,1,4320,0,17,13
4,8380,49,48,1,115000,75000,16,16
4,4076,55,51,1,65000,104000,16,16
4,7830,25,26,2,40000,45000,16,16
4,6398,89,0,3,0,0,8,0
4,7393,53,53,1,24000,0,12,12
4,6331,51,0,2,0,0,12,0
4,8614,49,0,2,25000,0,12,0
4,6709,46,0,2,29000,0,11,0
4,8622,28,25,2,12000,10000,13,16
4,3236,26,24,1,25000,0,12,9
4,6688,28,0,2,13000,0,12,0
4,6512,27,0,2,14500,0,16,0
4,6696,26,0,2,26000,0,12,0
4,8012,34,31,1,9999998,9999998,12,12
4,8906,24,20,2,7000,10000,14,13
4,4401,55,50,1,9999998,37000,16,14
4,8619,33,32,2,9999998,38000,12,11
4,8437,81,76,1,0,0,17,17
4,7049,40,0,4,2200,0,14,0
4,5413,56,44,1,0,1000,10,12
4,4246,66,65,1,0,50,12,12
4,5655,39,0,4,27000,0,13,0
4,7833,38,40,1,32000,0,12,14
4,349,63,0,4,325,0,13,0
4,2983,47,0,5,56000,0,15,0
4,1216,28,0,4,2000,0,15,0
4,303,76,72,1,0,0,12,12
4,2073,55,49,1,75000,0,12,12
4,495,44,43,1,90000,0,12,17
4,6984,82,0,3,0,0,5,0
4,3361,67,65,1,0,59000,12,12
4,8652,45,39,1,56000,9999998,12,14
4,7792,51,0,2,190000,0,17,0
4,1323,62,46,4,110000,112000,16,17
4,8593,69,0,2,0,0,15,0
4,392,61,59,1,60000,80000,12,16
4,7020,47,0,2,19000,0,15,0
4,1392,60,57,1,0,33000,16,17
4,1656,30,27,1,0,52000,17,16
4,1790,58,0,4,54000,0,17,0
4,1446,58,0,4,53000,0,16,0
4,1430,32,46,4,110000,135000,17,16
4,2404,67,66,1,2500,800,16,16
4,2436,32,25,1,225000,65000,16,17
4,7371,20,0,5,23000,0,13,0
4,8355,30,27,1,40000,22440,12,13
4,686,71,0,3,0,0,16,0
4,8710,49,0,4,132000,0,17,0
4,2486,25,0,2,19000,0,13,0
4,2432,58,49,1,0,30000,16,12
4,2126,62,0,5,9999999,0,14,0
4,6099,43,0,5,12000,0,9,0
4,2488,37,36,1,13730,11648,99,6
4,1462,32,30,1,78000,0,17,14
4,8350,29,27,4,0,0,17,17
4,5389,59,52,1,76000,29000,4,12
4,6505,74,0,5,12000,0,14,0
4,6714,53,50,1,55000,33500,16,17
4,5249,61,42,1,6000,13000,8,7
4,8902,52,52,1,43000,32000,16,17
4,2298,53,0,3,35000,0,12,0
4,8603,67,0,2,9388,0,12,0
4,4788,33,0,2,14000,0,12,0
4,8807,89,0,3,0,0,15,0
4,1530,56,0,4,18000,0,16,0
4,966,26,0,2,42000,0,16,0
4,3264,56,0,2,23000,0,12,0
4,5200,54,41,1,25000,15600,16,6
4,5206,53,0,4,66000,0,16,0
4,158,31,34,1,156000,0,17,17
4,3812,26,0,2,30000,0,17,0
4,9099,46,0,4,9999999,0,14,0
4,1904,54,0,5,35500,0,13,0
4,4536,49,0,2,0,0,16,0
4,3026,58,55,1,39000,34000,16,16
4,3761,52,50,1,0,37240,12,12
4,3416,73,70,1,0,0,5,4
4,4289,75,61,1,0,0,12,10
4,4207,30,0,2,44500,0,17,0
4,8821,39,44,1,30000,0,11,9
4,7657,41,45,1,13000,18000,99,7
4,3093,69,0,2,0,0,6,0
4,9001,52,0,4,9000,0,12,0
4,8396,33,0,2,110000,0,16,0
4,8645,62,62,1,60000,140000,17,16
4,8001,33,34,1,65000,5000,16,17
4,5302,39,35,1,100000,78000,16,17
4,5485,68,74,1,0,9999998,12,0
4,8169,32,0,4,45000,0,14,0
4,136,51,0,1,15000,0,16,0
4,990,55,0,4,33900,0,17,0
4,6669,48,0,4,119000,0,16,0
4,6343,24,0,2,16000,0,14,0
4,3231,56,53,1,10000,18000,16,16
4,5919,38,39,1,42000,62000,12,12
4,5337,57,0,5,0,0,7,0
4,5850,30,28,1,13000,0,10,8
4,5827,50,49,1,23400,0,6,4
4,5840,29,0,2,27000,0,12,0
4,5710,28,0,2,16000,0,11,0
4,7459,39,40,1,0,0,7,12
4,5594,55,55,1,0,2034,12,12
4,1383,28,0,2,17000,0,13,0
4,2441,46,42,1,185000,2800,17,16
4,149,49,45,1,0,105000,17,17
4,6956,60,58,1,9999998,9999998,12,12
4,7212,73,70,1,0,0,0,0
4,1623,24,0,2,0,0,14,0
4,5458,55,59,1,43000,0,12,11
4,7041,72,0,4,0,0,2,0
4,7842,62,0,4,37000,0,14,0
4,1833,45,0,4,90000,0,14,0
4,8114,47,0,4,85000,0,16,0
4,8170,50,45,1,48000,55000,14,14
4,5513,81,0,4,0,0,12,0
4,9106,43,0,4,0,0,12,0
4,7240,65,40,1,0,9999998,16,12
4,5623,53,0,3,15000,0,12,0
4,7205,29,23,2,30000,30000,16,14
4,4561,26,24,1,9999998,0,12,14
4,8228,45,45,1,48500,60000,16,16
4,6860,60,61,1,23000,24000,14,12
4,8966,34,0,2,0,0,14,0
4,7021,44,42,1,48000,18000,13,13
4,6312,39,0,2,0,0,99,0
4,6990,39,45,1,9999999,0,12,11
4,6389,63,0,4,31200,0,9,0
4,6305,70,0,4,0,0,16,0
4,2046,58,56,1,160000,130000,16,16
4,1211,62,58,1,140000,0,16,16
4,3199,26,25,2,56000,70000,16,16
4,1628,24,0,2,2100,0,16,0
4,8083,54,0,2,14982,0,17,0
4,5878,46,43,1,28000,0,12,11
4,6890,49,0,5,15000,0,3,0
4,6772,29,30,1,42000,45000,11,17
4,8204,27,27,2,22000,600,12,12
4,6194,38,36,1,55000,58000,12,17
4,5852,50,48,1,115000,14000,17,16
4,7173,50,0,4,26000,0,12,0
4,7271,26,25,1,23000,16720,12,14
4,8761,22,23,2,23000,0,11,11
4,7729,51,51,1,17000,12000,12,15
4,8776,63,0,4,0,0,12,0
4,1453,39,31,1,47000,45000,12,12
4,3119,42,41,1,100000,70000,17,17
4,1380,51,48,1,400000,60000,17,16
4,1455,25,0,2,64000,0,17,0
4,7134,43,50,2,80000,85000,16,17
4,2672,36,28,1,140000,92000,17,17
4,5219,39,36,1,58000,9999999,14,16
4,6463,52,54,4,33000,12000,14,16
4,5193,30,34,1,50000,40000,16,14
4,8665,27,26,1,80000,27300,12,13
4,1371,53,57,1,89000,17000,17,17
4,2104,82,0,3,0,0,4,0
4,7367,62,62,1,0,19200,8,8
4,7969,55,0,5,0,0,14,0
4,8995,30,0,5,36000,0,12,0
4,5952,55,51,1,70000,12000,15,16
4,5660,48,53,1,18000,15000,16,8
4,8029,56,57,1,10000,0,12,12
4,1654,48,0,2,38000,0,14,0
4,8843,53,40,1,16000,16000,7,12
4,8911,28,21,2,8400,0,10,9
4,9017,19,0,2,7000,0,13,0
4,3286,31,31,1,12000,35000,15,15
4,764,66,0,2,0,0,17,0
4,6248,78,73,1,0,0,17,16
4,802,58,56,1,100904,0,16,12
4,469,27,0,2,11516,0,16,0
4,6161,34,31,1,38800,7693,17,17
4,1016,89,87,1,0,0,16,16
4,5593,61,57,1,137000,228000,17,17
4,3831,44,39,1,54000,40000,16,16
4,8691,50,0,2,9999998,0,16,0
4,7315,48,0,3,12800,0,12,0
4,8136,23,0,2,15548,0,12,0
4,7829,49,49,1,9999998,0,3,12
4,5079,41,0,2,26000,0,11,0
4,5111,52,0,4,20000,0,9,0
4,8549,47,0,4,9000,0,9,0
4,6165,48,33,4,60000,20000,12,9
4,6931,47,45,1,52600,0,7,9
4,7169,21,0,2,0,0,12,0
4,7131,45,0,5,9999998,0,10,0
4,8553,60,45,1,35000,45000,6,6
4,6217,40,0,2,15600,0,6,0
4,5625,50,47,1,0,20000,6,3
4,8783,67,63,1,0,0,12,12
4,5506,34,0,2,45000,0,16,0
4,587,71,0,4,0,0,16,0
4,1915,61,57,1,195000,17000,17,16
4,473,62,0,3,24000,0,17,0
4,132,36,40,1,95000,9999999,17,99
4,554,31,0,2,98000,0,17,0
4,365,28,0,2,24000,0,17,0
4,8244,72,0,4,0,0,16,0
